phage,host,label
NC_025443,NZ_GL622183,0
KT591490,NZ_QTTZ01000001,0
MF668283,CP027541,1
MK308638,CP019892,1
MH077582,QBMC01000001,0
MG925348,CP027541,1
MK112543,CP027541,1
MH271320,NZ_LT629770,1
MH271305,NZ_LK391965,0
NC_028678,CP027541,1
NC_020158,CM000737,0
NC_023686,CP027541,1
NC_028990,NZ_UGJA01000003,1
NC_026588,CP027541,1
MH479910,CP022298,0
MH825713,CP027541,1
NC_011269,CP027541,1
NC_012027,CP027541,1
MF141539,CP027541,1
KU963246,SDYW01000001,0
MF140406,CP027541,1
JN699018,CP027541,1
MK359313,NZ_CP029604,1
KU998246,NZ_CP029604,1
NC_004616,CP023558,0
MH020244,NZ_CP023560,0
JF704100,CP027541,1
NC_021533,AP017936,0
NC_020843,NZ_KV917376,0
NC_022328,CP027541,1
MK524493,CP027541,1
KX557273,NZ_KN046823,0
JN699002,CP027541,1
MG812491,CP027541,1
NC_024389,QUAI01000001,0
MG593800,NZ_CM001889,1
JX042579,NVTK01000009,0
KU647628,NZ_PETF01000001,0
MK359360,NZ_QTTZ01000001,0
MG009575,CP027541,1
KX576645,CP027541,1
MF668266,NZ_FNLM01000034,0
NC_006940,CP030026,1
NC_030698,NZ_CP029604,1
MH001457,NZ_GG657757,0
MF919492,CP027541,1
NC_024356,NZ_UHFW01000006,0
NC_022766,NZ_KN046795,0
NC_015264,CP012831,1
NC_019514,NZ_AOLS01000062,0
MG839026,CP019892,1
NC_029107,NZ_CDQJ01000001,1
NC_007646,NZ_AOLR01000018,0
MH697593,CP027541,1
MK359309,CP027541,1
MK524495,QUAI01000001,1
NC_024203,NC_016776,0
NC_026584,CP014038,0
KX683876,NZ_LK391965,0
NC_023568,CP014038,1
NC_011801,NZ_GL545251,1
KX576644,CP027541,1
MK112526,NZ_LT629758,0
NC_015252,NZ_CM001149,0
NC_030930,NZ_CP029604,1
MH697581,CP027029,0
KF024734,NZ_UHFW01000006,0
NC_002656,NZ_FOTC01000001,0
MK359302,NC_011184,0
MH576974,CP017605,0
NC_004746,NZ_CM007353,1
NC_031112,NZ_CP029604,1
MG872839,CP027541,1
NC_028844,CP005486,0
MH020237,CP027541,1
MH727557,CP026337,0
KR997934,CP027541,1
MK376953,NZ_BAFC01000022,0
MH727546,QBMC01000001,0
KY380102,CP027541,1
NC_019538,QBMC01000001,0
MH697587,CP027541,1
MK359333,CP027541,1
MF919534,CP027541,1
MK112547,NZ_CP029604,1
MF155947,CP027541,1
NC_031255,NZ_BAFC01000022,0
NC_020479,CP027116,1
MF140404,AP018216,0
MG099935,CP033337,0
NC_007917,QBMC01000001,0
NC_031127,NZ_KN046795,0
NC_022071,CP006870,0
MK284522,CP027541,1
MH779513,CP027541,1
KU963251,NZ_CP029604,1
KU963260,NZ_CP029604,1
MK376957,NZ_CP029604,1
KT020852,NZ_UZVX01000004,0
NC_023572,CP032627,0
MH669000,NZ_CP029604,1
KX683875,CP027541,1
MH153803,NZ_QTTZ01000001,0
NC_031249,NZ_UHFW01000006,0
MK279902,AP014565,0
NC_019539,NZ_CM001149,0
KY549155,NZ_UFTK01000001,0
NC_028744,CP027541,1
MH077584,CP027541,1
NC_028697,NZ_ATTH01000001,0
MK524514,CP027541,1
MK359328,CP032788,0
NC_028788,CP020557,1
MK524493,QUAI01000001,0
KM923971,CP027541,1
NC_016653,QUAI01000001,1
MH045569,CP019892,0
NC_009237,NZ_KN046823,0
MF140430,CP027541,1
MK524525,NZ_LFTY01000002,0
NC_018084,CP019576,1
NC_030920,CP022674,1
NC_009554,NZ_ADEZ01000001,0
MF919512,NZ_KN046823,0
NC_019526,CP025095,0
JQ300538,CP024679,0
KY471267,QOUU01000001,0
NC_014461,CP027541,1
KX557280,NZ_KN150939,0
NC_004348,CP005486,0
KF493883,NZ_ADEZ01000001,0
MF141540,CP027541,1
MK112545,CP032410,0
MK112538,LC361338,1
MK016497,NREQ02000002,0
NC_020862,NVUC01000001,1
KR997932,CP027541,1
MH669010,NC_000001,0
JF704097,NZ_NQJM01000001,0
NC_028699,CP020809,0
MH669013,NZ_AOLH01000002,0
KJ567045,CP020358,0
MH316561,CM000737,0
MF185724,LC361338,1
MK061409,CP027541,1
MF919504,QUAI01000001,0
KR824843,CP027541,1
NC_004586,CP033337,1
NC_022070,CP027541,1
MK279874,NZ_PETF01000001,0
MH020247,CP027541,1
NC_031260,NZ_FNSA01000003,0
KU255188,CP027541,1
KX621004,MH286069,0
MH051266,NZ_FOYN01000001,0
MF140419,LC361338,1
NC_004746,QOUU01000001,0
MK524502,CP005486,0
KY204251,CP027541,1
KR080202,QUAI01000001,0
MH450133,CP027541,1
NC_022328,NZ_LT897825,0
NC_024387,RKJP01000005,0
NC_026017,NZ_CCKZ01000001,1
MH697590,CP027541,1
NC_023715,RKJP01000005,1
NC_028862,NZ_CP023560,1
MH271312,CP014038,0
KY471460,CP029897,0
MH576967,CP027541,1
MF140414,CP027541,1
MH576955,NZ_NGMG01000001,0
KF017927,CP027541,1
MK359314,CP027541,1
MH371123,CP027541,1
MH727553,NZ_GL545251,0
MK310139,CP027541,1
NC_021538,CP027541,1
JX649097,NBTS02000002,0
KT321476,CP020451,0
MH051265,NZ_CP016896,0
NC_023603,CP027541,1
MF472894,NZ_JXYE01000002,0
KY006473,CP020928,0
NC_024371,CP027541,1
NC_023609,CP012831,0
NC_015270,NZ_AOLH01000002,0
MH479910,NZ_CP029604,1
NC_003309,NC_014640,0
NC_004814,CP025095,1
NC_023699,CP027541,1
MG944217,CP027541,1
NC_021323,NZ_CP023560,1
NC_007046,NZ_JNYC01000004,0
MH590596,NZ_CP018725,0
KU160653,LC361338,1
MF185732,CP027541,1
KY083059,CP017065,0
MH020245,CP027541,1
NC_031941,NZ_UHFW01000006,1
NC_026596,KY464958,0
MK359302,NZ_AOLH01000002,0
MH727547,CP021694,0
KR824843,CP034433,0
NC_013195,CP011102,0
MH047631,CP019892,1
MH834620,QLNP01000098,1
MH727555,NZ_AEUD01000001,0
MH045557,QOUU01000001,0
NC_021534,NZ_LK391965,1
JN698990,CP023483,0
NC_004305,CP017605,0
NC_028683,CP028813,1
MH153805,NZ_AOLR01000018,0
MK450427,CP027541,1
NC_016166,NZ_CP029604,1
NC_011308,CP011102,1
MH632119,NZ_AGBZ02000001,0
NC_004303,LS483339,1
MK112552,CP031023,0
NC_028929,MH286069,0
NC_009817,NZ_CM007353,1
NC_028768,CP029620,0
NC_031933,CP030026,1
JN185608,CP023044,0
JN020141,CP027541,1
MF919535,NZ_LR215978,0
MH651177,CP019668,0
NC_022069,CP025095,0
MH001451,CP023483,0
NC_011019,CP013922,0
MK279901,LC361338,1
MH576953,CP027541,1
MK392367,CP027541,1
MG872832,NJFC02000001,0
NC_011289,NZ_JMSZ01000016,0
MH744424,NZ_CP029604,1
MG099937,NZ_UFTQ01000001,0
MH077580,CP027541,1
NC_018285,CP028366,0
NC_027293,CP024679,1
NC_028905,NBTS02000002,1
MK279905,CP027541,1
NC_013643,NZ_UGJA01000003,1
MH651177,CP027541,1
NC_019527,CP022426,1
MH153799,CP014324,0
NC_029013,CP032788,0
KT375356,QUAI01000001,1
JN116825,QLNP01000098,0
KY204251,SDYW01000001,0
MH338235,MH286069,0
NC_023723,CP027541,1
MK284522,NZ_LT629770,0
MF140417,LC361338,1
NC_024389,NZ_KI421518,0
NC_023699,NBTS02000002,0
NC_015271,LS483339,0
MF324906,CP025034,0
MF766048,PDLE01000004,0
NC_004348,NZ_CP029604,0
JX042579,CP027541,1
MK524515,CP020567,0
NC_028757,QUAI01000001,0
MK279890,CP027541,1
JN116823,NZ_CM001149,1
NC_020488,CP020451,0
NC_002371,CP030026,1
NC_004683,CP020809,1
KM597531,NZ_CCKZ01000001,0
NC_004615,NZ_CP023560,1
NC_011022,CP027541,1
NC_022969,CP027541,1
MG944218,NZ_CM001889,0
NC_021327,NZ_AOLS01000062,1
MF140420,NZ_AOLH01000002,0
NC_028795,NZ_KN150799,1
MH513973,CP027541,1
NC_023499,NZ_CP023560,1
MK450432,CP013922,0
MH077578,CP027541,1
NC_007048,CP029620,0
MK524513,CP021427,0
NC_031040,NZ_CP023560,0
NC_022052,CP023558,0
KM233454,NZ_AOLS01000062,0
MH651168,CP033337,0
NC_009737,MH841968,0
NC_028746,AP014565,0
MH744425,CP033337,0
NC_023600,CP027541,1
NC_008205,NC_016776,0
MH727548,CP027541,1
NC_029060,PEKX01000007,0
MK433275,NZ_CP029604,1
NC_023709,QOUU01000001,0
KX576641,NZ_KV917375,0
NC_003288,NZ_CP023560,1
KU998241,NZ_CP029604,1
NC_004616,NZ_CP023560,1
NC_029075,CP032627,0
NC_011288,CP027541,1
NC_031247,NZ_CP029604,1
MH727562,CP027541,1
MK359304,NZ_GG657757,0
NC_010495,CP030026,1
NC_028908,NC_014640,1
MK433267,NZ_BAFC01000022,0
NC_019538,CP006870,1
MH651171,NZ_UHFO01000001,0
NC_031019,CP030026,1
NC_028670,NZ_UWXU01000001,1
NC_004348,CP030026,1
NC_027120,NZ_LT629758,0
KT355475,LC361338,1
NC_022087,CP027541,1
MH020248,NZ_KN150799,0
MH479922,CP020557,0
MH316564,CP027541,1
NC_022057,CP027541,1
NC_019930,NVTK01000009,0
NC_027991,CP029760,0
MH727544,CP027541,1
KU998242,NZ_CP029604,1
NC_025829,NZ_JNIU01000001,0
KT372003,NVUC01000001,0
NC_029079,LR134359,0
NC_028878,CP027541,1
MG839014,CP027541,1
NC_028698,CP030026,1
NC_028910,CP027541,1
NC_031126,CP019576,0
MH450118,NZ_CM002276,0
NC_018284,QBMC01000001,0
JF937109,NZ_LT629758,0
NC_007051,NZ_KN150939,0
NC_023606,NZ_UWXU01000001,0
MH976519,NZ_CP029604,1
NC_020080,NBTS02000002,0
NC_028744,NZ_JXYE01000002,0
MK279906,NZ_CP029604,1
JQ512844,CP027541,1
KX621005,LC361338,1
KX664448,CP027541,1
NC_022756,NZ_MDHL01000001,0
MK284521,CP011102,0
MH399774,CP027541,1
KY083060,CP028813,0
JQ896627,NZ_UGJA01000003,0
KU998256,NZ_AEUD01000001,1
MH576957,CP032410,0
NC_008201,CP023044,1
MF919519,CP023483,0
NC_030927,NZ_AEUD01000001,0
MF141539,CP022580,0
JN699004,CP027541,1
MK524506,CP020358,0
KX683876,NZ_ATTH01000001,0
MK359329,NZ_QEOC01000001,0
NC_021334,CP023315,0
NC_031907,CP020451,0
NC_008199,CP020809,1
NC_031946,SDYW01000001,0
NC_008201,CP029449,0
NC_006557,NZ_KV917376,1
MH045565,NC_014640,0
NC_022068,CP027541,1
NC_024212,NZ_UGJA01000003,1
MH001455,NC_011184,0
NC_030919,CP030026,1
MF668280,NZ_CCKZ01000001,0
NC_021558,CP028366,1
MK279849,CP027541,1
KM101119,NZ_UFTK01000001,0
NC_031231,LC361338,1
KY083059,CP027541,1
NC_019511,LR134303,0
NC_031902,CP030026,1
NC_004681,CP027541,1
NC_020158,NZ_MIGA01000001,0
NC_013650,NZ_MIGA01000001,0
KU867906,CP027541,1
MG770214,NZ_CP029604,1
JF704096,CP027541,1
MH697582,NZ_CP029289,0
MK433261,NZ_CP029604,1
NC_022767,NZ_LT629758,0
NC_015296,CP029620,0
KU160638,CP031023,0
NC_009014,CP014201,0
NC_027119,CP030026,1
NC_023554,CP027541,1
NC_028673,NZ_FNRZ01000004,1
NC_013646,NZ_UFTK01000001,0
KT365402,NZ_UGJA01000003,0
NC_022071,MH400164,0
GQ303261,CP027541,1
KM591905,NZ_CM007353,0
MG839018,CP019892,1
NC_011398,NZ_CM001149,0
NC_024392,NZ_AOJL01000060,0
NC_005294,NZ_UHFW01000006,1
MK524491,SDYW01000001,0
MH479921,CP026100,0
NC_028936,CP027541,1
MF668276,CP027541,1
KU160650,NZ_CCKZ01000001,0
NC_002667,NZ_ADEZ01000001,0
NC_015270,NZ_UGJA01000003,1
MK468591,CP027541,1
MG757152,NZ_CM001149,0
NC_023498,CP027541,1
MH651177,CP028366,0
MH045562,CP019892,1
MH727554,CP027541,1
NC_009884,NZ_LT571449,0
MH651169,NZ_FLYG01000003,0
MF919512,CP027541,1
KY348865,CP027541,1
MH513981,CP019892,1
NC_031239,NZ_CP029604,1
MH779507,CP027541,1
NC_028759,NZ_JMSZ01000016,0
NC_023595,NZ_LFTY01000002,0
NC_025442,CP022426,0
MH230876,CP027541,1
MF919532,NZ_FOYN01000001,0
MH271312,NZ_LFTY01000002,0
NC_002072,LS483339,1
MF668285,NZ_LT571449,0
MH926062,CP027541,1
MH779517,CP027541,1
NC_028754,NZ_AOLR01000018,0
MH153809,NZ_GG657757,0
MK524494,NZ_SAUP01000001,0
MK279875,CP023483,0
NC_008194,CP020809,1
NC_028857,NZ_UGVK01000001,0
MH779503,NZ_JXYE01000002,0
NC_022090,CP018363,0
KY224000,NC_014640,0
MK061407,CP023567,0
MK376959,NZ_CDQJ01000001,0
NC_019523,CP019576,1
MH779515,NZ_UHFO01000001,0
NC_023549,NZ_UGVK01000001,0
NC_021317,NZ_CM001153,1
MH825708,QMJJ01000001,0
NC_023690,CP029897,0
MF541403,NZ_OCQN01000001,1
MF189179,QUAI01000001,1
KX670787,LC361338,1
MF140403,NZ_GG657757,0
KX557278,NZ_AEUT02000001,0
MF140399,NZ_BCTM01000001,0
NC_002649,CP020358,0
NC_012753,CP024902,0
NC_027360,NVTK01000009,0
NC_018279,CP030026,1
KP273225,AP018216,0
NC_018084,CP019892,0
MH910038,CP027541,1
KX817175,CP027541,1
NC_022754,NZ_LT897825,0
NC_023711,CP027541,1
MG099938,CP027541,1
MG839015,CP019892,1
MK279889,CP027541,1
MH744423,CP027541,1
NC_014458,CP027541,1
NC_011398,NBTS02000002,1
NC_011292,CP027541,1
NC_024143,NZ_CM001889,0
KU963245,NZ_MSEI01000003,0
KX576638,NBTS02000002,0
KU160672,LC361338,1
NC_023564,CP027541,1
MG757163,NZ_KV917375,0
MK112528,NZ_BAFC01000022,0
NC_004831,NZ_UHDY01000002,0
MH153800,NBTS02000002,0
NC_025452,NZ_CP023484,1
MH536820,NC_000001,0
MH669010,NZ_AOLH01000002,0
MG925341,CP019668,0
NC_019925,CP024710,1
NC_009014,NZ_NQJM01000001,1
KU963247,NZ_AEUT02000001,0
MF319184,MTKC01000003,0
NC_026589,CP027541,1
MH171095,CP032788,0
NC_022969,MH286069,0
MH669015,NZ_CP029604,1
MH779504,NZ_CP029604,1
MK433261,CP023567,0
KU160641,NZ_LFTY01000002,0
KU998234,AP018216,0
KT880194,CM000737,0
NC_022052,CP027541,1
MH744421,LC361338,1
MK359318,NZ_HF571038,0
NC_031048,NZ_KN150799,1
NC_021305,NZ_KN150799,0
MF919503,MTZF01000001,0
MH697578,CP006870,0
MK524529,CP027541,1
NC_028861,CP027541,1
MK279908,CP027541,1
MG099952,NZ_FNSA01000003,0
MG872841,PEKX01000007,0
NC_028911,CP005486,1
NC_028960,CP027541,1
NC_002666,NZ_CM007353,1
MH697580,CP006870,0
MF668272,QMJJ01000001,0
NC_019407,CP023315,1
KU160648,NVUC01000001,0
NC_010576,NZ_CP016896,0
NC_013696,NZ_FNLM01000034,0
KX610765,CP019236,0
NC_023549,NZ_MDHL01000001,1
MH001453,CP027541,1
NC_008195,CP006870,0
MK061415,CP027541,1
MH576955,LC361338,1
NC_004745,RKJP01000005,1
MF141539,NZ_HF571038,0
MK524496,CP018032,0
MG757158,CP027541,1
NC_018275,CP014038,0
NC_028837,CP020557,1
MH316566,NZ_CP029604,1
MH976514,NZ_CP029604,1
NC_013598,NZ_FNSA01000003,0
MH779499,NZ_CP029604,1
MK359355,CP019892,0
KX774321,NZ_JNYC01000004,0
MH077576,CP032788,0
MG839027,MH286069,0
NC_024355,NC_000001,1
NC_002668,NZ_CM007353,1
KY204246,CP027541,1
MH632119,CP027541,1
NC_029014,NZ_UFTK01000001,1
JX307702,CP027541,1
NC_005893,NZ_LT961733,0
MG757165,CP023567,0
KU160649,NZ_AOLH01000002,0
MK359301,CP014201,0
MH051258,CP027541,1
KU963255,NZ_CP029604,1
KX752698,CP027541,1
MG925342,CP027541,1
KT990218,NZ_AEUD01000001,0
NC_017732,NZ_UGJA01000003,1
KM463009,NZ_UHDY01000002,0
MK359358,CP027541,1
MH001451,CP018363,0
MF919532,CP027541,1
MF038791,NZ_CM002276,0
NC_028676,LS483339,0
MG839016,CP019892,1
KY224000,CP027541,1
KT365399,KY464958,0
MF140400,LC361338,1
NC_024358,AP018216,1
KM347890,CP027541,1
NC_031262,CP027541,1
NC_027987,AP017936,1
MH271291,MTKC01000003,0
NC_019421,CP033337,0
KX620752,NREQ02000002,0
MF185733,NZ_FNSA01000003,0
NC_004687,CP027541,1
NC_011289,NZ_KE356190,0
NC_031064,CP026100,0
KM363597,CP027541,1
NC_031254,MTZF01000001,0
MF668282,NZ_CP029604,1
MH651183,NZ_CM007353,0
MH779503,CP027541,1
NC_018273,AP017936,1
MG944225,NZ_CDQJ01000001,0
NC_025444,CP027541,1
NC_023716,CP027541,1
GQ303264,MTKC01000003,0
KR997968,CP030279,0
MG925350,CP027541,1
MK112548,CP033337,0
KX683428,CP027541,1
MK279876,NZ_CM001153,0
MH576953,CP020358,0
KP027198,CP020809,0
NC_028671,NZ_UGJA01000003,1
KX683423,NZ_NGMG01000001,0
NC_028757,CP027541,1
NC_028888,CP032627,0
MG944218,AP014565,0
NC_011201,NZ_CDQJ01000001,1
MG872841,CP034433,0
NC_010353,LS483339,1
NC_025422,CP014636,0
MG925356,CP027541,1
MH651189,CP022426,0
MK359360,NZ_AOJL01000060,0
KX610764,NZ_JNIU01000001,0
KY549155,CP024679,0
NC_022914,NBTS02000002,0
MF377441,CP024710,0
NC_023748,NZ_UFTQ01000001,0
MF472892,CP027541,1
NC_023742,CP027541,1
MK279877,CP027541,1
MK279911,NZ_MDHL01000001,0
KJ829260,CP027541,1
NC_024368,NZ_KV917375,0
MG925349,NZ_QEKR01000001,0
MH651184,CP027541,1
MG872835,CP027541,1
NC_021306,CP032788,0
NC_031901,NZ_SAUP01000001,0
MF373841,CP014013,0
KX523125,CP027541,1
NC_019914,NZ_FNRZ01000004,0
MK061413,CP024710,0
KU998240,NZ_CP029604,1
NC_004456,CP014038,1
KY464936,CP027541,1
NC_019449,NZ_JYNI01000003,0
MF038790,LC361338,1
KM236502,CP020369,0
MH399782,CP029620,0
KU998249,CP023315,0
MH669009,NZ_CP016896,0
MH590606,NZ_AOLR01000018,0
MH509443,NZ_AEUD01000001,0
NC_024370,NZ_UHFW01000006,1
MF140410,NC_014640,0
NC_011802,NZ_MSEI01000003,0
MF185729,NZ_CM007353,0
NC_019453,CP023315,1
MH910040,CP027541,1
MG839030,RKJP01000005,0
MH536820,CP014324,0
MH834594,LC361338,1
NC_015584,NZ_JNIU01000001,0
NC_016434,NZ_UGVK01000001,0
NC_019539,CP030026,1
NC_028791,CP027541,1
KX557275,NZ_LT629770,0
MF919529,CP027541,1
MK061413,QLNP01000098,1
NC_031023,LS483339,1
NC_024359,CP029760,0
NC_027299,NZ_FNRZ01000004,0
HM152766,CP027541,1
KT020852,CP027541,1
NC_001335,CP027541,1
NC_013650,CP027541,1
NC_011273,CP027541,1
MH834599,CP019892,1
NC_029093,CP027541,1
NC_020484,SIMC01000001,0
NC_028654,NZ_CM007353,0
MH744420,NZ_CM001889,1
NC_020414,NC_014640,0
NC_027399,NZ_UWXU01000001,1
MF919492,NZ_LFTY01000002,0
MK279888,CP027541,1
MG757162,CP027541,1
NC_017980,NZ_CM002276,0
NC_017973,CP027541,1
MG944217,NZ_UFTK01000001,0
MH576963,CP019892,1
MH727547,NC_010163,0
MH976517,CP034433,0
NC_023721,NZ_MSEI01000003,0
KT363731,CP027541,1
KU963253,NZ_FNLM01000034,0
NC_022065,CP024902,0
NC_031028,NZ_CP029604,1
MK279903,CP027541,1
NC_022055,CP027541,1
NC_019545,CP025034,0
MG099936,NZ_QTTZ01000001,0
NC_028900,NZ_MIGA01000001,0
NC_015296,CP030026,1
MK112543,MH286069,0
MH590595,NZ_KN046823,0
MF140413,CP027541,1
KC661276,CP027541,1
NC_031036,NZ_AOLR01000018,0
MH576956,CP032627,0
KR053200,AP018216,0
NC_003291,CP027029,1
NC_007049,CP033337,0
NC_027374,CP023567,0
NC_031910,NZ_UHFW01000006,1
MH513977,MTZF01000001,0
JN831654,CP027541,1
KY965064,NZ_AGBZ02000001,0
NC_028912,CP019236,0
KX588251,NZ_FOYN01000001,0
NC_030945,CP013922,0
NC_026421,NC_010163,0
MH045567,NZ_CM001153,0
NC_021321,CP034692,1
MK524517,CP027541,1
KX557272,CP024679,0
MK310145,NZ_NQJM01000001,0
MF140397,CP023315,0
MF140417,NZ_LK391965,0
MK524498,NZ_ATTH01000001,0
KT365399,NZ_KE356190,0
NC_023604,CP027541,1
MF324913,CP027541,1
KR053198,NZ_ADEZ01000001,0
NC_020843,NZ_LK391965,1
MH651184,CP024710,0
KR080204,CP027541,1
MH669001,NZ_FODB01000001,0
KR080196,NZ_AEUT02000001,0
NC_024141,CP027541,1
NC_019408,NZ_CM007353,0
NC_002703,NZ_CM007353,1
NC_028759,CP027541,1
MG099935,NZ_CP029604,1
MF347638,MF925712,0
NC_031008,CP018032,0
KU998247,NZ_FNLM01000034,0
GU247133,NZ_MIGA01000001,0
NC_029100,CP030026,0
NC_022062,CP014567,0
NC_019526,CP020358,1
NC_031249,NZ_QEKR01000001,0
NC_028802,CP027541,1
MH479916,CP027541,1
NC_019410,CP023315,1
NC_024357,CP024710,0
NC_010495,NZ_GG657757,0
NC_016650,NZ_QEOC01000001,1
NC_004305,NZ_FNSA01000003,0
MG839017,CP019892,1
MF185719,CP030279,0
MK061409,NZ_ADEZ01000001,0
NC_031241,NZ_LT571449,1
MH744415,CP027541,1
MF919519,MF925712,0
NC_007049,CP014567,0
NC_018270,CP020928,1
NC_010342,NZ_FODB01000001,1
NC_011044,CP027541,1
NC_023735,NZ_CM001149,1
NC_019447,CP023044,0
KX620751,CP030279,1
MF919492,NZ_UZVX01000004,0
MG962374,CP027541,1
MK279895,NZ_LT629770,0
MH045555,NZ_QTTZ01000001,1
MH779500,CP027541,1
NC_021310,CP019236,0
MH834605,QLNP01000098,1
NC_021302,POWA01000006,0
NC_022053,CM000737,0
NC_021062,CP012831,1
MK279909,CP027541,1
NC_020197,LS483339,1
MF185717,CP027541,1
NC_010576,CP020358,0
MH001454,NZ_CP029604,1
NC_022068,NZ_CM002276,0
NC_027329,NZ_CM002803,0
MF324901,NBTS02000002,0
NC_022053,CP027541,1
MH371121,CP017065,0
NC_030906,NZ_FNRZ01000004,1
MK524498,CP029620,0
NC_025416,NZ_AGBZ02000001,0
NC_029121,MH841968,0
MH399778,CP027541,1
NC_031128,LR134235,0
NC_023739,CP027541,1
MF668268,CP027541,1
MH450121,LC361338,1
NC_028665,NZ_QEOC01000001,0
KP017311,CP019236,0
NC_022324,CP027541,1
MK359307,CP027541,1
GQ303261,CP023567,0
NC_029019,LT906480,1
KX619650,NBTS02000002,0
MK392365,NZ_OCQN01000001,1
MK310146,CP027541,1
NC_014595,CP022426,0
KU935729,NREQ02000002,0
NC_029033,NZ_LT961733,0
NC_023714,CP027541,1
MF919508,CP027541,1
MH045560,CP019892,1
MF140405,CP027541,1
NC_022985,CP027541,1
KJ538722,CP021427,0
MH834599,NZ_LT629739,0
KX576638,NZ_LT571449,0
MH825713,CP028813,0
MH910036,QLNP01000098,1
NC_028747,CP027541,1
NC_027394,NZ_KN150799,0
NC_022768,AP014565,1
NC_019543,CP030279,0
MF324906,LC361338,1
NC_007189,MH202953,0
KU160669,NBTS02000002,0
NC_027331,CP024679,1
MK112541,NZ_AOLR01000018,0
KP027198,CP027541,1
KP027196,NZ_UWXU01000001,0
NC_022983,NZ_CP029604,0
NC_009812,CP027029,1
NC_009127,MH202953,1
MF324900,CP022298,0
MH834617,CP027541,1
MH479917,NC_016776,0
NC_031051,NZ_UGJA01000003,1
MK279870,CP027541,1
NC_024386,AP017936,1
NC_010463,CP019236,0
KU998250,NZ_CP029604,1
NC_028857,CP024679,1
MH727555,CP027541,1
MH479922,CP019892,1
KX557285,NZ_CP029604,1
MF072690,CP027541,1
NC_028682,CP027541,1
NC_028941,CP027541,1
NC_016434,NZ_CP029604,1
JF704116,CP018657,0
NC_028953,NZ_JMSZ01000016,0
NC_015263,NZ_CM007353,1
NC_021325,CP014038,0
NC_011287,NZ_KE356190,0
NC_028844,NZ_OCQN01000001,0
NC_028754,CP030026,1
NC_015251,CP022426,1
NC_023862,CP027541,1
MK279896,CP020451,0
NC_023688,LT906480,0
KX683423,CP027541,1
MG298964,NZ_DF968533,1
NC_024387,CP027029,1
NC_028968,CP027541,1
NC_022767,CP022674,1
KU716094,CP027541,1
MK279876,LC361338,1
NC_023503,LS483339,1
MH651173,CP027541,1
MK524517,CP031422,0
MH976519,MTKC01000003,0
KT281792,CM000737,0
KR997931,CP022426,0
MF140434,NZ_UHDY01000002,0
NC_028821,NZ_LT571449,1
NC_002671,NZ_CM001889,0
MK310144,NZ_HF571038,0
NC_007052,NZ_CP023560,1
MK279890,NZ_FOYN01000001,0
KU761558,CP027541,1
MH576966,CP027541,1
KU963247,NZ_CP029604,1
MK112536,CP027541,1
JN204348,NVUC01000001,0
NC_031264,NZ_JNYC01000004,0
NC_015584,CP020369,0
JX901189,CP026100,0
MK279878,NVUT01000001,0
NC_007149,NZ_JYBP01000003,0
MH825712,NZ_LT629770,1
KU160645,CP024710,0
NC_031018,QLNP01000098,0
NC_024380,CP030279,0
MG757163,NZ_KN150799,0
NC_024355,KY464958,0
MK524520,CP027541,1
